Date,open,high,low,close,adjcp,volume,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,weekday,day,month,ret1,mov1
2006-10-17,136.470001,136.699997,135.669998,136.410004,95.8609957761722,90500600,0.000439828445427,0.0021258924675349,-0.0054248660530791,-0.0031422976656618,-0.0031422976656622,-0.0011436331311888,-0.0053955346266245,-0.0107323785431456,-0.0154314517870698,-0.0190443624400271,-0.0237151461704711,1,17,10,0.0,0
2006-10-18,137.039993,137.369995,136.100006,136.589996,95.9874836571618,86848600,0.0032945092113481,0.0057105133819608,-0.0035873051786311,0.0013194926671211,0.0013194926671216,-0.0002928179308241,-0.0054835428796702,-0.0106449699288371,-0.0152353496664571,-0.0188880303656316,-0.0233786728611795,2,18,10,0.0013194926671216134,1
2006-10-19,136.389999,136.880005,136.229996,136.809998,96.1420882328845,64063200,-0.0030699437624436,0.0005117096778264,-0.0042394708608942,0.0016106743278623,0.0016106743278621,-0.0011256355694122,-0.0058913720618577,-0.0107155813763454,-0.0150135094658798,-0.0189576671143582,-0.0231296458427581,3,19,10,0.001610674327862105,1
2006-10-20,136.839996,136.949997,136.330002,136.839996,96.1631690778883,48094500,0.0,0.0008038658522029,-0.0037269366771978,0.0002192676006029,0.0002192676006034,-0.0010376936871584,-0.0047719710544275,-0.009344225158654,-0.0132672939423353,-0.0177462504456662,-0.0216071045081471,4,20,10,0.00021926760060342332,1
2006-10-23,136.559998,137.800003,136.389999,137.470001,96.6058998518275,66219900,-0.0066196478750297,0.002400538281803,-0.0078562740390174,0.0046039536569413,0.0046039536569408,-0.004699221614176,-0.0076016657626998,-0.0117553074967485,-0.0159744030263009,-0.0206968919713619,-0.0242408289406032,0,23,10,0.0046039536569408845,1
2006-10-24,137.279999,137.929993,137.220001,137.880005,96.8940267527857,53234900,-0.0043516534540306,0.0003625471292953,-0.0047867999424573,0.002982497977868,0.002982497977868,-0.0055265866867355,-0.008659739314631,-0.0125085035595505,-0.0173412022287062,-0.0218480227064108,-0.0255067423579751,1,24,10,0.0029824979778680927,1
2006-10-25,137.740005,138.410004,137.509995,138.350006,97.2243160464932,78105400,-0.0044091143732947,0.0004336682139354,-0.0060716368888339,0.0034087683707293,0.0034087683707293,-0.0063607138549746,-0.0096856186619899,-0.0142103812654215,-0.0190134144265958,-0.023482514630321,-0.0272011008085871,2,25,10,0.0034087683707293426,1
2006-10-26,138.660004,139.0,137.979996,138.779999,97.526490050951,66843700,-0.0008646418854637,0.0015852500474509,-0.0057645410416814,0.0031080085388648,0.0031080085388648,-0.0066003574477617,-0.010952575377955,-0.0155353721636312,-0.0202190457574511,-0.0245164930430648,-0.0285031401871295,3,26,10,0.003108008538864837,1
2006-10-27,138.610001,138.75,137.630005,137.910004,96.9151083005312,80238000,0.0050757521550071,0.0060908996855659,-0.0020303023122236,-0.0062688788461513,-0.0062688788461514,0.001218178486892,-0.0037851024933623,-0.0079230655377258,-0.0124683054174955,-0.0164948422450921,-0.020936389308881,4,27,10,-0.00626887884615146,0
2006-10-30,137.660004,138.199997,137.399994,137.809998,96.8448299157905,49717800,-0.0010884115969584,0.002829976095058,-0.0029751397282511,-0.0007251540649655,-0.0007251540649653,0.0024381714307841,-0.002358299867329,-0.0058873125688118,-0.0100355436475662,-0.0142340737861414,-0.0188544489106419,0,30,10,-0.0007251540649653165,0
2006-10-31,138.070007,138.259995,137.25,137.789993,96.8307715684239,71274100,0.0020321795066786,0.003411002423086,-0.0039189565819921,-0.0001451636331937,-0.0001451636331929,0.0024530591274511,-0.001211941421609,-0.0045237411882776,-0.0082843000797592,-0.0128688085498337,-0.0172653568535993,1,31,10,-0.00014516363319294623,0
2006-11-01,138.220001,138.309998,136.720001,136.860001,96.1772274252548,83005600,0.0099371619908141,0.0105947463788196,-0.0010229431461132,-0.0067493435463052,-0.0067493435463052,0.0070875200417399,0.0057723154627193,0.0030931784079124,-0.0008366323188899,-0.0052491684549961,-0.0095279935004526,2,1,11,-0.0067493435463052975,0
2006-11-02,136.509995,137.009995,136.360001,136.779999,96.121006685139,60693100,-0.0019740020615148,0.0016815031560279,-0.003070609760715,-0.0005845535541092,-0.0005845535541096,0.0047521567828057,0.0063386548204318,0.003923583398574,0.0003326568236048,-0.003763703200495,-0.0077521012410594,3,2,11,-0.0005845535541096902,0
2006-11-03,137.270004,137.389999,135.619995,136.539993,95.9523444647915,71346400,0.0053464994684744,0.0062253262309746,-0.0067379379461373,-0.0017546863704828,-0.0017546863704831,0.0045115265239537,0.0078878493863696,0.0056443018371423,0.0026512869383255,-0.0011454056541515,-0.004770226307736,4,3,11,-0.0017546863704831495,0
2006-11-06,136.960007,138.279999,136.949997,138.080002,97.0345729811418,63303300,-0.0081112035325724,0.0014484139419406,-0.0081836977377797,0.0112788126479537,0.0112788126479543,-0.0063007270234539,-0.0029113701779925,-0.0049729793601825,-0.0074485949094929,-0.010837215080573,-0.0145181689670018,0,6,11,0.011278812647954384,1
2006-11-07,138.199997,138.979996,138.0,138.610001,97.4070253703403,63318900,-0.0029579683792081,0.0026693239833393,-0.0044008440631928,0.0038383472792824,0.0038383472792824,-0.0089171184696837,-0.0061972541216559,-0.0077195117640416,-0.0100389664523556,-0.0131044056481895,-0.0170766982872083,1,7,11,0.0038383472792824502,1
2006-11-08,138.0,139.050003,136.860001,138.910004,97.6178499834371,87517800,-0.0065510328543363,0.0010078395793582,-0.0147577779927209,0.0021643676346263,0.0021643676346267,-0.0081059978948667,-0.0079404259465711,-0.0087490986850251,-0.0108091854925,-0.0140868503610432,-0.0179588999699875,2,8,11,0.002164367634626796,1
2006-11-09,139.009995,139.139999,137.899994,138.179993,97.1048408247573,95916300,0.0060066727605059,0.0069475036085722,-0.0020263353175883,-0.0052552802460495,-0.0052552802460504,-0.0008394442457385,-0.0031335520475822,-0.0028513052054747,-0.0048957398630063,-0.0080097951662222,-0.0116876073369032,3,9,11,-0.005255280246050487,0
2006-11-10,138.139999,138.339996,137.720001,138.240005,97.1470137586318,48991500,-0.0007234230062419,0.0007233144993015,-0.0037616028732059,0.0004343031049358,0.0004343031049365,0.0011863136144998,-0.0033275903020979,-0.002609023343134,-0.0047454085378538,-0.0075058232238921,-0.0109929977698324,4,10,11,0.0004343031049365287,1
2006-11-13,138.179993,139.039993,138.070007,138.580002,97.3859438225948,59398200,-0.0028864842995168,0.0033193173139078,-0.0036801485974866,0.0024594689503953,0.0024594689503953,-0.0005484268935138,-0.00521722246764,-0.0045220690163744,-0.0065594024165186,-0.0089334808928632,-0.0120965197657689,0,13,11,0.0024594689503953937,1
2006-11-14,138.970001,139.740005,138.119995,139.619995,98.1167902536253,96704000,-0.0046554506752416,0.0008595473735693,-0.0107434468823752,0.0075046398108731,0.0075046398108724,-0.0065463059212976,-0.0113163984857618,-0.011106303219679,-0.0128097372442967,-0.01506944016149,-0.0179606242405803,1,14,11,0.00750463981087246,1
2006-11-15,139.570007,140.449997,139.529999,140.020004,98.3978932514628,76509600,-0.00321380507888,0.0030709397780048,-0.0034995356806303,0.0028649836293144,0.0028649836293148,-0.0077989156463671,-0.0118840462252809,-0.0131362501603701,-0.0144051135007824,-0.0164805311675322,-0.0195519996319002,2,15,11,0.0028649836293148656,1
2006-11-16,140.440002,140.679993,139.490005,140.380005,98.6508809600506,76728800,0.0004273899263644,0.0021369710023873,-0.0063399342377855,0.0025710683453483,0.0025710683453488,-0.0072090238207355,-0.0118535727363733,-0.0149071923265231,-0.0156610957522045,-0.0178344829094424,-0.0208315873285035,3,16,11,0.002571068345348815,1
2006-11-17,139.929993,140.429993,139.729996,140.419998,98.6789857081751,56353800,-0.0034895670629477,7.117932019906625e-05,-0.0049138442517282,0.0002848909999686,0.0002848909999682,-0.0043868196038574,-0.0093718638281139,-0.0139960961970673,-0.0146666972605995,-0.0170345970237089,-0.0198262209062274,4,17,11,0.00028489099996820144,1
2006-11-20,140.300003,140.740005,139.940002,140.5,98.7352064482909,69174200,-0.0014234661921708,0.0017082206405694,-0.0039857508896797,0.0005697336642884,0.0005697336642891,-0.0022206377224195,-0.0082135181494658,-0.0132811411625144,-0.014149463701067,-0.0165523125978642,-0.0191008287069983,0,20,11,0.0005697336642891404,1
2006-11-21,140.490005,140.669998,140.289993,140.639999,98.8335895811561,51367900,-0.001066510246491,0.0002133034713687,-0.0024886661155335,0.0009964341637016,0.0009964341637009,-0.0017633518327886,-0.0077573841564092,-0.0129123929624981,-0.0141495944549887,-0.0163282077383973,-0.0188045052531606,1,21,11,0.0009964341637009877,1
2006-11-22,140.75,141.160004,140.5,140.919998,99.0303565496281,45505300,-0.0012063440420996,0.0017031365555368,-0.0029804002693782,0.0019908916523811,0.0019908916523811,-0.0024694720759221,-0.0083025696608369,-0.012952962621151,-0.0151965539340983,-0.0170536337929838,-0.0193797762708834,2,22,11,0.0019908916523811993,1
2006-11-24,140.240005,140.839996,140.199997,140.350006,98.6297994123051,30998000,-0.0007837619900067,0.0034912004207539,-0.0010688207594377,-0.0040447914283965,-0.0040447914283959,0.0015389682277606,-0.0027289261391265,-0.0072485853687812,-0.0106377337810726,-0.0120527655695287,-0.0144306308995334,4,24,11,-0.004044791428395977,0
2006-11-27,140.279999,140.350006,138.380005,138.419998,97.2735023423631,84545100,0.0134373719612392,0.0139431298070096,-0.000288925015011,-0.0137513923583301,-0.0137513923583303,0.0126138002111515,0.0113061878530009,0.0074989357149584,0.0033412924915661,0.0021788929660297,-0.000257655689317,0,27,11,-0.013751392358330339,0
2006-11-28,138.240005,139.160004,138.110001,139.020004,97.6951515685568,106652900,-0.0056106961412546,0.0010070493164422,-0.0065458421365027,0.0043346771324184,0.0043346771324184,0.006114206413057,0.0072579245501964,0.0036013771562448,-0.0005539058968808,-0.0017005000230034,-0.0040498039884002,1,28,11,0.0043346771324184186,1
2006-11-29,139.470001,140.529999,139.080002,140.470001,98.7141249005454,90034900,-0.0071189577339008,0.0004271232261185,-0.0098953441311642,0.010430132054952,0.0104301320549522,-0.0045134163557097,-0.0025343468175809,-0.0058755145401706,-0.009916712394698,-0.011267891142109,-0.0133670358081172,2,29,11,0.010430132054952246,1
2006-11-30,140.440002,141.050003,139.759995,140.529999,98.7562879960364,83994300,-0.0006404113046354,0.0037003060108182,-0.0054792856007919,0.0004271232261185,0.0004271232261185,-0.0054934704724505,-0.0025972973927081,-0.0055314301017438,-0.0090336491071915,-0.0110695152000959,-0.0128537117544555,3,30,11,0.00042712322611859754,1
2006-12-01,140.529999,140.660004,138.970001,140.220001,98.5384394798189,126080000,0.0022107973027329,0.0031379474886752,-0.0089145627662632,-0.0022059204597305,-0.0022059204597305,-0.003480248156609,-0.0005063514441135,-0.0023629534372439,-0.0056161788217358,-0.0084724067289083,-0.0098606997822892,4,1,12,-0.0022059204597305593,0
2006-12-04,140.25,141.550003,140.229996,141.289993,99.2903674585949,87813200,-0.0073606982201492,0.0018402577173317,-0.0075022793723261,0.0076308086747203,0.0076308086747196,-0.0069643530947025,-0.0074597859170397,-0.0084789642533283,-0.01146572779574,-0.0150243713296811,-0.0163091953723858,0,4,12,0.007630808674719658,1
2006-12-05,141.559998,141.960007,141.259995,141.899994,99.7190405879092,73374400,-0.0023960254712905,0.0004229246126676,-0.004510211607197,0.0043173687467021,0.0043173687467021,-0.0071740411771969,-0.0107399208205744,-0.0111815438131731,-0.0143692324609963,-0.0181056701101764,-0.0194972571081761,1,5,12,0.004317368746702188,1
2006-12-06,141.869995,142.070007,141.5,141.779999,99.6347150996689,53253200,0.0006347580803691,0.002045478925416,-0.0019748836364429,-0.0008456307616193,-0.0008456307616192,-0.004485835833586,-0.0090986014183848,-0.0093290008651594,-0.0124171188631478,-0.0161489579358791,-0.0177504999606232,2,6,12,-0.0008456307616192538,0
2006-12-07,142.029999,142.300003,141.110001,141.160004,99.1990187699756,62857400,0.0061631834467787,0.0080759348802512,-0.0003542292333739,-0.0043729369754051,-0.0043729369754051,0.0007792164698436,-0.0045763961582206,-0.0044394355028023,-0.0072825451322597,-0.0106092666305107,-0.0127727700168289,3,7,12,-0.004372936975405195,0
2006-12-08,141.130005,141.899994,140.779999,141.419998,99.3817273910811,79625500,-0.0020505798621208,0.003394116863161,-0.0045255197924694,0.0018418389956977,0.0018418389956973,0.0006363993867399,-0.0056498296655332,-0.0057794645610639,-0.0079620836227141,-0.0111158123478408,-0.0139654810347262,4,8,12,0.0018418389956973424,1
2006-12-11,141.419998,142.089996,141.339996,141.830002,99.6698542920393,39779400,-0.0028908129043107,0.0018331382382692,-0.003454882557218,0.0028991939315401,0.0028991939315401,-0.0014947655433301,-0.0061200203607137,-0.0079908029614218,-0.0095642810468271,-0.012482562046358,-0.0158946320821463,0,11,12,0.002899193931540145,1
2006-12-12,141.690002,141.869995,140.889999,141.720001,99.5925520041779,77451600,-0.0002116779550404,0.0010583827190346,-0.0058566327557393,-0.0007755834340331,-0.0007755834340326,-0.0009737524627874,-0.0034434222167412,-0.0066469178193132,-0.0076877013993247,-0.0106886877597466,-0.0142111293568691,1,12,12,-0.0007755834340326118,0
2006-12-13,142.229996,142.339996,141.559998,141.869995,99.6979590401637,55520200,0.002537541500583,0.0033128992497675,-0.0021850779652172,0.0010583827190346,0.0010583827190346,-0.0019031155953727,-0.0035102306164173,-0.0071191619247372,-0.0079438576846356,-0.0108155010508035,-0.0142947435784429,2,13,12,0.0010583827190346895,1
2006-12-14,141.860001,143.240005,141.839996,143.119995,100.576386143796,64755200,-0.0088037593908522,0.000838527139412,-0.0089435372045671,0.008810883513457,0.0088108835134588,-0.0078814759600834,-0.0104038349079019,-0.0147661338305647,-0.0155254023031494,-0.0182783365804318,-0.0214458415355104,3,14,12,0.008810883513458823,1
2006-12-15,142.639999,142.889999,142.240005,142.339996,100.585276528827,70857400,0.0021076507547461,0.0038640088201209,-0.0007024799972595,8.839435748142499e-05,-0.00544996525468,-0.0055760738189696,-0.0084563747951703,-0.0135571494057837,-0.014650846669882,-0.0169810339424626,-0.0200529013718772,4,15,12,-0.00544996525468,0
