Date,open,high,low,close,adjcp,volume,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30,weekday,day,month,ret1,mov1
2014-11-17,113.97,114.27,113.56,114.05,114.05,5440990,-0.0007014467338886,0.0019289785181937,-0.0042963612450679,-0.0036690836026906,-0.0036690836026906,-0.0114335817623848,-0.0188075405523893,-0.0100482244629547,0.0030030688294608,0.0112897851819377,0.0144732135028495,0,17,11,-0.0036690836026906926,0
2014-11-18,114.86,115.17,114.55,115.05,115.05,5586694,-0.001651455888744,0.0010430247718382,-0.0043459365493263,0.0087680841736079,0.0087680841736079,-0.0147935680139069,-0.0248761408083443,-0.0204201071997681,-0.0078748370273793,0.0012690134724033,0.0052759959437924,1,18,11,0.00876808417360797,1
2014-11-19,114.93,115.35,112.88,113.68,113.68,11997742,0.0109957776213933,0.0146903589021814,-0.0070372976776919,-0.0119078661451541,-0.0119078661451541,0.0009148486981001,-0.0097026741731176,-0.0102158104621158,0.0015921885995777,0.0114672765657988,0.0162796152943935,2,19,11,-0.011907866145154156,0
2014-11-20,114.57,115.0156,114.09,114.86,114.86,5607779,-0.0025248128156016,0.0013546926693366,-0.0067038133379766,0.0103800140745953,0.0103800140745953,-0.0038133379766672,-0.0155406581925822,-0.020575773405305,-0.0102907887863485,-0.0004422775552846,0.0050322131290265,3,20,11,0.010380014074595323,1
2014-11-21,115.58,115.96,114.47,115.39,115.39,6564258,0.001646589825808,0.0049397694774242,-0.0079729612618077,0.004614313076789,0.004614313076789,-0.0067943495970188,-0.0179651616257907,-0.0234971256896899,-0.0161192477684373,-0.0062813068723459,-0.0002195453101078,4,21,11,0.004614313076789056,1
2014-11-24,115.15,115.3699,114.79,115.11,115.11,4695022,0.0003474937016767,0.002257840326644,-0.0027799496134132,-0.0024265534275067,-0.0024265534275067,-0.0025367040222394,-0.0115367908956649,-0.0194075232386412,-0.0150073842411605,-0.0054938754235079,0.00122491529841,0,24,11,-0.00242655342750675,0
2014-11-25,115.1,115.47,114.9,115.38,115.38,9051813,-0.0024267637372161,0.000780031201248,-0.0041601664066561,0.0023455824863174,0.0023455824863174,-0.0042988386202112,-0.0109551048708613,-0.0198763506095798,-0.0184910729762524,-0.0094297105217541,-0.0020454151499392,1,25,11,0.0023455824863174435,1
2014-11-26,115.25,115.34,114.98,115.16,115.16,3184017,0.0007815213615838,0.0015630427231678,-0.0015630427231676,-0.0019067429363841,-0.0019067429363841,0.0001736714136852,-0.0058874609239317,-0.0148952182470764,-0.0171587356721083,-0.0089892323723514,-0.0012475396549728,2,26,11,-0.0019067429363841537,0
2014-11-28,113.53,113.83,111.95,112.11,112.11,9616332,0.0126661314780127,0.0153420747480153,-0.0014271697440013,-0.0264848905870093,-0.0264848905870093,0.0224779234680223,0.0215502631344215,0.0132310528350132,0.0082062260280082,0.0156845954865758,0.0238099485624239,4,28,11,-0.026484890587009313,0
2014-12-01,113.8,117.36,113.74,116.58,116.58,15643964,-0.0238462858123177,0.0066906845084919,-0.0243609538514325,0.0398715547230399,0.0398715547230399,-0.0146851947160746,-0.0158088866014753,-0.0235546405901526,-0.0287699433865157,-0.0238668725338823,-0.0161348430262481,0,1,12,0.03987155472303994,1
2014-12-02,115.13,115.7095,114.72,115.14,115.14,6378105,-8.685079034220777e-05,0.0049461525099878,-0.003647733194372,-0.0123520329387545,-0.0123520329387545,-0.0023102310231023,-0.0025534132360603,-0.008632968560014,-0.0153248219558799,-0.0126732673267326,-0.0051792021307394,1,2,12,-0.012352032938754531,0
2014-12-03,115.68,116.76,115.56,116.33,116.33,5758821,-0.0055875526519383,0.0036963809851284,-0.0066191008338347,0.0103352440507209,0.0103352440507209,-0.0108828333190063,-0.0116564944554284,-0.0163156537436602,-0.0236310496002749,-0.02338175878965,-0.0164130777386171,2,3,12,0.010335244050720949,1
2014-12-04,116.01,116.3399,115.61,115.88,115.88,3623615,0.0011218501898515,0.0039687607870211,-0.0023299965481532,-0.0038683056821112,-0.0038683056821112,-0.005799102519848,-0.0059199171556781,-0.009975837072834,-0.0172117707973767,-0.0197721781152916,-0.0135887699919456,3,4,12,-0.0038683056821112727,0
2014-12-05,115.16,115.18,114.24,114.43,114.43,6330980,0.0063794459494885,0.0065542252905705,-0.0016604037402779,-0.0125129444252674,-0.0125129444252674,0.0108537970811848,0.0063007952460016,0.0041772262518569,-0.0027702525561478,-0.0076168836843485,-0.0022808704011185,4,5,12,-0.012512944425267403,0
2014-12-08,114.97,116.16,114.46,115.78,115.78,5224491,-0.0069960269476593,0.0032820867161857,-0.0114009328035931,0.0117976055230271,0.0117976055230271,-0.0023147348419417,-0.0050958714803938,-0.0067772211665803,-0.0131844878217309,-0.0181102090171013,-0.0146542292854264,0,8,12,0.01179760552302711,1
2014-12-09,117.04,118.99,116.98,118.19,118.19,10467158,-0.0097300956087654,0.0067687621626195,-0.0102377527709619,0.020815339436863,0.020815339436863,-0.0174972501903714,-0.0227768846772148,-0.0246947006232901,-0.0300363820966241,-0.0360876554700057,-0.0347096483063993,1,9,12,0.02081533943686309,1
2014-12-10,118.15,118.47,117.81,117.96,117.96,4277427,0.0016107154967786,0.004323499491353,-0.0012716174974567,-0.0019460191217531,-0.0019460191217531,-0.012817904374364,-0.0186842997626313,-0.0211484118910364,-0.0256358087487283,-0.0322617836554762,-0.0328670735842657,2,10,12,-0.0019460191217531841,0
2014-12-11,116.98,118.38,116.82,117.69,117.69,5214467,-0.0060327980287194,0.0058628600560795,-0.0073923018098394,-0.002288911495422,-0.002288911495422,-0.0074772707961594,-0.0142832866003909,-0.0166312629223668,-0.0207706687059223,-0.0273566148355851,-0.0302857790239896,3,11,12,-0.002288911495422097,0
2014-12-12,117.39,117.8,116.68,117.41,117.41,4736535,-0.0001703432416318,0.0033216932118218,-0.0062175283195637,-0.0023791316169597,-0.0023791316169597,-3.4068648326446294e-05,-0.0074184481730685,-0.0128382023109899,-0.0159909718081936,-0.0224716804360787,-0.0273429293359452,4,12,12,-0.0023791316169597954,0
2014-12-15,116.22,116.9698,114.36,114.39,114.39,8795987,0.0159979019145029,0.0225526706879972,-0.0002622606871229,-0.0257218294864151,-0.0257218294864151,0.0239356587114258,0.0168721042049131,0.0126409651193286,0.0099527930763179,0.0038325028411574,-0.0011597750386106,0,15,12,-0.025721829486415104,0
2014-12-16,116.28,116.5,114.07,114.95,114.95,9173964,0.0115702479338843,0.0134841235319704,-0.0076555023923445,0.004895532826296,0.004895532826296,0.0133101348412352,0.0117529360591561,0.0076149050311729,0.0054240974336667,0.0005045672031316,-0.0052138610990285,1,16,12,0.004895532826296067,1
2014-12-17,115.1,115.48,113.58,114.27,114.27,9097329,0.0072634987310755,0.0105889559814476,-0.0060383302704121,-0.0059156154849935,-0.0059156154849935,0.012881771243546,0.0159709460050756,0.0129634491409236,0.0110658965607772,0.0072389953618623,0.0013039292902774,2,17,12,-0.0059156154849935305,0
2014-12-18,115.59,115.81,114.58,115.15,115.15,5258103,0.0038211029092487,0.0057316543638732,-0.004950065132436,0.0077010588955981,0.0077010588955981,0.0007294832826747,0.0075727312201476,0.0052163844261108,0.003977420755536,0.0008093790707772,-0.0047966420610798,3,18,12,0.007701058895598134,1
2014-12-19,115.06,115.22,114.77,114.77,114.77,4652333,0.0025267927158665,0.0039208852487584,0.0,-0.003300043421624,-0.003300043421624,-0.0005576370131568,0.0112050187331185,0.0100897447068049,0.0072623507885336,0.0052034503790188,-8.132206441868739e-05,4,19,12,-0.0033000434216240437,0
2014-12-22,114.81,114.97,112.41,112.55,112.55,7483195,0.0200799644602398,0.0215015548645047,-0.0012438916037317,-0.0193430338938747,-0.0193430338938747,0.0158862727676589,0.0282807641048421,0.0276262401895452,0.0258685028876053,0.024348289649045,0.0195172515918851,0,22,12,-0.019343033893874706,0
2014-12-23,112.88,113.32,112.61,112.74,112.74,7763327,0.0012417952811778,0.0051445804505942,-0.0011530956182366,0.0016881386050644,0.0016881386050644,0.010253681036012,0.0217136774880257,0.0244751936609308,0.0230885222636154,0.0221571758027319,0.0184731831352373,1,23,12,0.0016881386050644487,1
2014-12-24,112.83,112.92,112.66,112.77,112.77,1501552,0.0005320563979782,0.0013301409949455,-0.0009754367296266,0.0002660989888239,0.0002660989888239,0.0073246430788331,0.0168395849960096,0.0220980757293605,0.0216591292010286,0.0210765274452424,0.0184180189766782,2,24,12,0.00026609898882390404,1
2014-12-26,114.82,114.98,114.53,114.83,114.83,3765581,-8.708525646616838e-05,0.0013062788469913,-0.0026125576939823,0.0182672696639176,0.0182672696639176,-0.0113036662892972,-0.0038927109640337,0.0031524862840721,0.0031873203866585,0.0031594531045895,0.0011146912827657,4,26,12,0.018267269663917673,1
2014-12-29,114.61,114.64,113.23,113.67,113.67,12963725,0.0082695522125451,0.0085334740916689,-0.0038708542271487,-0.0101018897500653,-0.0101018897500653,-0.0031494677575438,0.0029823172340985,0.0129439019383594,0.0141110231371512,0.0129779185361131,0.0119175390751002,0,29,12,-0.010101889750065318,0
2014-12-30,114.99,116.26,114.9,115.2,115.2,7987311,-0.0018229166666667,0.0092013888888888,-0.0026041666666666,0.0134600158353128,0.0134600158353128,-0.0117881944444443,-0.0096354166666666,-0.0008449074074075,4.340277777781232e-05,-0.0005416666666666,-0.0013107638888889,1,30,12,0.013460015835312866,1
2014-12-31,114.89,115.0,113.28,113.58,113.58,7624198,0.0115337207254797,0.0125022010917414,-0.0026413100898045,-0.0140625,-0.0140625,0.0037858777953865,0.0032840288783237,0.010700240652697,0.0136203556964253,0.0131748547279451,0.0127956799906086,2,31,12,-0.014062500000000089,0
2015-01-02,112.49,114.8,112.32,114.08,114.08,7109594,-0.013937587657784,0.0063113604488078,-0.0154277699859748,0.0044021834830074,0.0044021834830074,0.0016830294530154,-0.0012798036465637,0.004003038803179,0.0081916199158484,0.0082784011220196,0.0080732819074333,4,2,1,0.004402183483007471,1
2015-01-05,114.78,116.0,114.73,115.8,115.8,8177350,-0.0088082901554403,0.0017271157167531,-0.0092400690846286,0.0150771388499297,0.0150771388499297,-0.0115198618307428,-0.0155526770293611,-0.0119976971790443,-0.0068177892918824,-0.0064766839378238,-0.0062895797351756,0,5,1,0.015077138849929783,1
2015-01-06,116.22,117.5,115.8,117.12,117.12,11238313,-0.0076844262295082,0.0032445355191257,-0.0112704918032787,0.01139896373057,0.01139896373057,-0.0167691256830602,-0.024641393442623,-0.0232980418943534,-0.0168630464480876,-0.0159631147540985,-0.0168459699453552,1,6,1,0.011398963730570033,1
2015-01-07,116.47,116.88,116.17,116.43,116.43,6434196,0.0003435540668212,0.0038649832517392,-0.0022331014343383,-0.0058913934426229,-0.0058913934426229,-0.0088293395173065,-0.0155286438203212,-0.016341721778465,-0.0107575367173409,-0.0101829425405824,-0.0107217498353804,2,7,1,-0.005891393442622905,0
2015-01-08,116.45,116.87,115.85,115.94,115.94,7033675,0.0043988269794721,0.0080213903743315,-0.0007762635846128,-0.0042085373185606,-0.0042085373185606,-0.0005692599620493,-0.0086079006382611,-0.0116152032660571,-0.0075470070726236,-0.0057236501638778,-0.0063021102869299,3,8,1,-0.0042085373185606345,0
2015-01-09,116.51,117.34,116.5,117.26,117.26,7962886,-0.0063960429814088,0.0006822445846836,-0.0064813235544943,0.0113851992409867,0.0113851992409867,-0.0063960429814087,-0.0159389391096708,-0.0210415600659502,-0.0190175677980556,-0.0165990107453521,-0.0169537779293877,4,9,1,0.011385199240986799,1
2015-01-12,117.46,118.71,117.32,118.56,118.56,8318211,-0.0092780026990554,0.0012651821862348,-0.0104588394062079,0.0110864745011085,0.0110864745011085,-0.0126349527665315,-0.0235829959514168,-0.0298582995951417,-0.0294070512820513,-0.0264777327935222,-0.0267768780926676,0,12,1,0.011086474501108556,1
2015-01-13,118.96,119.19,117.87,118.16,118.16,7693200,0.00677048070413,0.0087169939065674,-0.002454299255247,-0.0033738191632929,-0.0033738191632929,-0.0075321597833445,-0.0164776574136763,-0.0246614759647934,-0.0258039945836152,-0.0219194312796209,-0.021775558564658,1,13,1,-0.003373819163292935,0
2015-01-14,119.08,119.32,117.9,117.97,117.97,7727403,0.0094091718233448,0.0114435873527167,-0.0005933711960667,-0.0016079891672308,-0.0016079891672308,-0.0033228786979739,-0.0125455624311267,-0.0200276906558163,-0.0227176400779859,-0.0196015936254979,-0.0198072956401343,2,14,1,-0.0016079891672308166,0
2015-01-15,120.41,121.695,120.34,120.94,120.94,17692548,-0.0043823383495948,0.0062427650074416,-0.0049611377542582,0.025175892175977,0.025175892175977,-0.0195303456259301,-0.0307094426988588,-0.0395733421531336,-0.0442409459235985,-0.0427683148668761,-0.0422799184168457,3,15,1,0.025175892175977044,1
2015-01-16,121.73,123.15,121.705,122.52,122.52,14428223,-0.0064479268690825,0.0051420176297747,-0.0066519751877244,0.0130643294195469,0.0130643294195469,-0.0235879856349984,-0.0363206007182499,-0.0466536075742733,-0.0531994776363042,-0.0536238981390793,-0.0529464577211884,4,16,1,0.013064329419546938,1
