date,spy,qqq,dbc,agg,gld,cash
2011-04-19,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-04-20,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-04-21,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-04-25,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-04-26,0.16666666,0.16666666,0.16666666,0.16666669,0.16666666,0.16666669
2011-04-27,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-04-28,0.37499997,0.12500001,0.12500001,0.12500004,0.12500001,0.12500003
2011-04-29,0.16666596,0.16666596,0.16666596,0.16666919,0.16666596,0.16666706
2011-05-02,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-05-03,0.09098712,0.09098712,0.09098712,0.09106803,0.54495585,0.09101468
2011-05-04,0.37497455,0.12500215,0.12500215,0.12501201,0.12500215,0.12500708
2011-05-05,0.090946384,0.090946384,0.090946384,0.09098502,0.54521626,0.09095955
2011-05-06,0.16666007,0.16666007,0.16666007,0.16668954,0.16666007,0.16667011
2011-05-09,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-05-10,0.090922825,0.090922825,0.090922825,0.09093705,0.54536676,0.09092767
2011-05-11,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-05-12,0.16666584,0.16666584,0.16666584,0.16666953,0.16666584,0.16666709
2011-05-13,0.37499747,0.12500021,0.12500021,0.12500119,0.12500021,0.1250007
2011-05-16,0.09090926,0.09090926,0.09090926,0.090909414,0.54545355,0.0909093
2011-05-17,0.090909116,0.090909116,0.090909116,0.09090913,0.54545444,0.09090913
2011-05-18,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-05-19,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-05-20,0.09090909,0.09090909,0.09090909,0.090909116,0.54545444,0.09090909
2011-05-23,0.09090909,0.09090909,0.09090909,0.090909116,0.54545444,0.09090909
