,daily_return,total assets
167,0.0785440120328264,4.617066971177675e+45
168,2.1333296849137655,1.44667929980259e+46
169,0.8136270296874144,2.6237366814112397e+46
170,0.60603105083063,4.213802579549763e+46
171,0.8591814266097741,7.834223491299275e+46
172,0.6290431035740178,1.2762287750358648e+47
173,0.5189078706594002,1.93847393116398e+47
174,0.5069621493828893,2.9212068418295705e+47
175,0.9797102452249625,5.783143113191257e+47
176,0.5757737243811484,9.112924962102577e+47
177,1.5273337073105557,2.303140242891361e+48
178,1.0130327931246912,4.636296836105476e+48
179,1.5875813206879412,1.1996795090271132e+49
180,0.38241339182234435,1.6584530191739363e+49
181,1.943434999867274,4.881548662272115e+49
182,0.48021983911235316,7.225765175487553e+49
183,0.7107818251366007,1.2361707734929085e+50
184,1.831196305946733,3.499842127432438e+50
185,0.8613744914619642,6.5145168601467136e+50
186,2.2973604388055993,2.1480710172579842e+51
187,1.9298566496488925,6.293540153831366e+51
188,1.0240244558938771,1.27382791855048e+52
189,2.26435907004031,4.158231719590828e+52
190,0.3519065107599001,5.621540534963175e+52
191,0.7909743430595425,1.0068034866588262e+53
192,0.7071057878094523,1.718720059262019e+53
193,1.9888067970052006,5.1369221952715035e+53
194,0.507652735773375,7.744694801156053e+53
195,0.25686958192836734,9.734071316891809e+53
196,2.1169783392208843,3.034088944718308e+54
197,0.39844034675772694,4.2429923959456564e+54
198,0.6608593602334648,7.047013636205759e+54
199,2.0351491628449643,2.1388737538486956e+55
200,1.1654575151453257,4.6316402442187517e+55
201,0.6657381227220658,7.715099725528914e+55
202,1.878956124144887,2.2211433603200003e+56
203,2.0588801702931128,6.79421138026106e+56
204,1.0892974143816956,1.4195128269542124e+57
205,0.6950076010113806,2.4060850314205426e+57
206,0.6805525921437036,4.0435524364719574e+57
207,0.4118465083283295,5.7088753886754424e+57
208,2.104791875207528,1.7724869923331732e+58
209,0.7276904931910199,3.0623089259587675e+58
210,1.8672102340510242,8.780283492334778e+58
211,0.6954275091624252,1.4886334171149113e+59
212,0.5113772015068195,2.2498866080286686e+59
213,0.6629798122649994,3.7415160090370516e+59
214,0.7723818855978992,6.631395199091816e+59
215,0.7215314800751969,1.1416155592056089e+60
216,2.30702419308233,3.7753502734921615e+60
217,0.6319313907030445,6.1611126222111826e+60
218,0.7273177934566165,1.0642199459835529e+61
219,2.1059685713263616,3.3054337052035535e+61
220,0.6043979966212221,5.303231214592844e+61
221,0.8569118569261289,9.847632922398208e+61
222,1.351321052540797,2.315494660812876e+62
223,0.22200717107462672,2.829551080098345e+62
224,0.827409460888381,5.170748413838653e+62
225,0.7440193384117726,9.01788522779661e+62
226,0.8000043542779313,1.6232232676412532e+63
227,0.5407503983888343,2.5009818962922863e+63
228,0.6422614154558002,4.1072660690343014e+63
229,1.1225557146791771,8.717901066536636e+63
230,0.950088643840525,1.7000679867978295e+64
231,0.5232785188053167,2.5896770447977344e+64
232,1.0734032542203613,5.369444812063391e+64
233,2.428989485740766,1.8411769804830672e+65
234,0.8794821413342949,3.4604592538537266e+65
235,0.66605488630921,5.765315048756924e+65
236,0.6984826265092439,9.79228744666593e+65
237,1.876001074810143,2.8162629221461083e+66
238,0.8366319327851895,5.172438413932473e+66
239,0.6945490304338677,8.764950499308165e+66
240,0.6202551629915484,1.4201456299869404e+67
241,0.679238999679429,2.3847639270983822e+67
242,1.4779880430515573,5.909416496850467e+67
243,0.6359990501411378,9.667799775735734e+67
244,0.6244425409453603,1.570478523304714e+68
245,2.0145941029719863,4.734355295198544e+68
246,0.8955650154158616,8.974278268127194e+68
247,0.9362459820167803,1.737641023816179e+69
248,1.9284548482533717,5.088603280718441e+69
249,1.804642456997289,1.4271712807918635e+70
250,2.577488914334913,5.105689435890051e+70
251,1.263787893355531,1.1558197932201128e+71
252,1.154840403926534,2.490607190088711e+71
253,0.9429926905389411,4.839231565346097e+71
254,1.637160490409231,1.2761830288071942e+72
255,0.9104725323638059,2.438112622804992e+72
256,0.4355674481460312,3.5000751162127897e+72
257,0.39707844700278316,4.88987950775165e+72
258,0.7106367880838005,8.364807775257078e+72
259,1.0956460953162124,1.752967675228819e+73
260,0.6576984102650527,2.905891728472838e+73
261,0.5992847539652406,4.647348338020311e+73
262,0.4938697011013644,6.942532872632325e+73
263,0.771013241365587,1.2295317646047713e+74
264,0.6709360237539199,2.0544689178278373e+74
265,0.4883799866010405,3.0578304203888506e+74
266,0.6752849264638658,5.122737210960108e+74
267,0.6987285348724745,8.70213987691097e+74
268,0.04757276964719287,9.116124772712907e+74
269,0.9828183851898838,1.8075619801020104e+75
270,0.3487371647311114,2.437926020118539e+75
271,0.7641078112698283,4.300764335389079e+75
272,2.220551839571976,1.3850834491902845e+76
273,1.8743902549924434,3.981270368703875e+76
274,0.918138843181635,7.636629339418972e+76
275,0.8776778249622094,1.433912956808281e+77
276,2.1555645205680194,4.5248048520869945e+77
277,0.5676576836700898,7.093345093481881e+77
278,0.3998607617621206,9.929695466003147e+77
279,1.9998675605790965,2.9787771314892177e+78
280,0.9601647482506768,5.8388939260404355e+78
281,0.5800284886127091,9.225618745131597e+78
282,0.44938858125942754,1.3371506464246665e+79
283,0.9465737282568788,2.6028623190519586e+79
284,1.0609074245267534,5.3642582783551045e+79
285,0.12287762882383163,6.023405615997989e+79
286,0.5153504823211367,9.127570605418396e+79
287,0.5713875533806436,1.4342950841957494e+80
288,1.2806359750745895,3.2711049678894633e+80
289,0.7464124114673718,5.712698315134738e+80
290,1.9718216029638331,1.6977120264132504e+81
291,0.6352376199900729,2.7761625735005273e+81
292,1.8803279487537763,7.996258650737778e+81
293,0.06825200754257536,8.542019356480317e+81
294,1.9007901363342619,2.4778605493654443e+82
295,1.0052403833088595,4.968706037795465e+82
296,0.47913383961515876,7.349381239603428e+82
297,-0.006540748141644812,7.301310787918252e+82
298,0.6723204794413343,1.2210131557401638e+83
299,1.25352091157,2.751578679762536e+83
300,0.9230512530865124,5.291426828083477e+83
301,0.8619286010713865,9.85225895168507e+83
302,2.2068934093668853,3.1595144299534754e+84
303,2.15916661582066,9.981432509312663e+84
304,2.2140431123757858,3.2080754408200124e+85
305,0.7017553350016881,5.4593594965033484e+85
306,2.0616622544080747,1.6714714903688572e+86
307,2.177911064235194,5.311787742796881e+86
308,1.1465884680692757,1.1402222313519512e+87
309,0.4993691226513239,1.70961400664971e+87
310,1.6537834243242222,4.536945312839521e+87
311,1.0202886046480772,9.16593891544119e+87
